date,tmax,tmin,tavg,prcp,wspd,humidity,pressure,dew_point,cloud_cover,city,region,latitude,longitude,elevation
2020-07-05,33.7,25.1,29.2,10.9,21.6,72.0,997.3,23.3,43.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-07-06,34.9,26.4,30.5,0.0,8.8,65.0,997.6,23.0,50.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-07-07,36.0,27.8,31.7,0.0,15.0,64.0,999.6,24.0,14.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-07-08,32.7,26.8,29.7,0.4,20.6,70.0,1002.0,23.6,38.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-07-09,36.1,26.9,31.3,0.0,8.4,68.0,997.8,24.3,36.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-07-10,38.6,28.5,33.5,0.0,17.6,59.0,994.8,23.8,10.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-07-11,38.0,27.3,32.6,1.0,15.3,63.0,994.7,24.4,33.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-07-12,35.2,26.7,30.8,6.3,17.2,69.0,997.0,24.3,24.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-07-13,35.4,24.9,30.4,0.0,7.9,70.0,998.0,24.0,2.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-07-14,37.6,27.3,32.4,0.1,10.0,64.0,998.3,24.2,5.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-07-15,38.0,29.2,32.6,1.1,17.9,67.0,999.0,25.4,12.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-07-16,35.9,28.1,31.5,0.7,14.8,69.0,998.9,24.8,13.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-07-17,35.7,28.1,31.6,0.4,15.2,70.0,999.8,25.1,11.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-07-18,36.0,28.7,31.8,2.4,12.2,72.0,1000.2,26.0,14.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-07-19,37.4,28.6,31.9,0.2,12.4,72.0,998.3,26.0,11.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-07-20,35.0,26.4,30.3,5.8,13.3,75.0,995.9,25.1,34.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-07-21,28.5,24.6,26.4,15.2,17.9,85.0,999.8,23.6,68.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-07-22,32.2,23.4,27.7,0.1,9.8,77.0,1001.6,23.0,38.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-07-23,34.6,24.4,29.5,0.0,10.0,72.0,999.9,23.4,3.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-07-24,34.5,26.6,30.6,0.1,15.1,69.0,1003.1,24.0,6.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-07-25,34.2,27.3,30.9,0.0,13.5,70.0,1005.0,24.6,27.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-07-26,35.1,27.5,31.3,0.0,13.0,69.0,1004.6,24.8,16.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-07-27,36.6,28.0,32.2,1.2,8.9,68.0,1001.4,25.1,14.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-07-28,39.3,29.1,33.8,0.0,9.2,59.0,998.4,24.2,12.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-07-29,38.4,29.3,33.0,0.0,15.5,67.0,998.2,25.5,19.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-07-30,33.9,26.5,30.0,4.7,21.1,76.0,1001.1,25.2,47.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-07-31,34.9,26.5,30.5,8.9,16.9,73.0,1000.7,24.9,19.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-08-01,34.9,27.2,30.7,6.8,13.6,75.0,1000.2,25.6,25.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-08-02,36.9,28.0,32.0,0.1,10.0,70.0,998.3,25.5,12.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-08-03,38.0,29.1,33.0,0.0,12.9,66.0,993.6,25.5,15.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-08-04,38.2,27.7,32.9,0.0,12.9,67.0,992.4,25.3,7.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-08-05,38.3,28.8,33.1,0.0,18.0,67.0,994.6,25.6,9.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-08-06,35.1,28.7,31.6,0.0,14.6,70.0,998.4,25.2,65.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-08-07,36.1,29.4,32.2,0.0,20.0,64.0,1000.5,24.3,45.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-08-08,36.8,28.8,32.4,0.0,10.5,65.0,998.3,24.6,33.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-08-09,34.0,27.7,30.8,23.7,10.1,79.0,997.0,26.7,66.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-08-10,34.2,27.6,30.4,6.1,13.6,82.0,998.2,26.7,82.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-08-11,34.2,27.4,30.7,3.7,10.7,79.0,998.0,26.5,47.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-08-12,37.2,27.6,32.3,2.3,17.1,74.0,995.9,26.8,29.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-08-13,35.5,27.3,30.9,0.1,19.8,77.0,995.7,26.2,25.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-08-14,35.5,27.0,30.2,1.6,17.2,73.0,996.8,24.6,64.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-08-15,35.6,27.3,31.2,0.7,13.4,70.0,996.4,24.8,24.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-08-16,35.8,28.4,31.7,1.2,13.4,70.0,997.0,25.4,21.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-08-17,35.8,29.0,31.7,0.2,13.8,73.0,997.1,26.0,71.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-08-18,36.4,28.1,32.2,2.6,13.8,72.0,997.5,26.3,42.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-08-19,34.6,26.7,30.7,17.0,18.2,78.0,996.8,26.3,84.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-08-20,31.5,25.9,27.4,4.8,20.2,86.0,1000.3,24.9,91.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-08-21,31.5,25.3,27.4,2.9,13.8,85.0,1003.1,24.6,57.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-08-22,33.7,24.3,28.8,0.0,7.1,78.0,1002.5,24.3,5.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-08-23,33.3,26.3,29.7,0.8,10.1,75.0,1001.1,24.6,20.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-08-24,34.4,26.5,30.3,0.4,11.4,72.0,1000.6,24.4,5.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-08-25,33.6,27.3,30.0,1.0,15.3,74.0,1002.1,24.7,28.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-08-26,31.9,27.0,28.8,4.2,18.1,83.0,1003.0,25.5,63.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-08-27,32.1,26.4,28.4,6.3,10.9,82.0,1002.6,24.9,73.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-08-28,31.2,24.9,27.6,12.9,8.8,85.0,1001.4,24.8,47.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-08-29,32.9,24.8,28.7,0.3,6.9,78.0,1001.3,24.1,13.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-08-30,33.6,25.7,29.3,1.6,12.9,77.0,1001.3,24.7,34.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-08-31,32.0,26.9,28.9,6.7,19.4,77.0,1002.2,24.4,58.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-09-01,32.5,26.2,29.0,1.3,22.2,74.0,1003.3,23.6,45.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-09-02,32.4,25.8,29.0,2.7,12.9,79.0,1005.7,24.9,34.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-09-03,33.0,26.4,28.7,13.0,12.3,82.0,1007.1,25.1,60.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-09-04,29.5,25.1,26.7,22.7,12.4,91.0,1006.9,25.1,97.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-09-05,30.9,24.9,27.8,12.4,7.2,88.0,1004.5,25.5,76.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-09-06,31.9,25.3,28.3,1.1,8.8,84.0,1003.1,25.3,19.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-09-07,32.9,24.9,28.8,0.0,8.2,79.0,1003.8,24.6,11.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-09-08,34.4,25.3,29.7,0.0,7.4,76.0,1004.1,24.7,4.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-09-09,34.7,25.6,30.1,0.0,7.6,75.0,1004.0,24.7,5.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-09-10,35.1,25.6,30.2,0.0,10.5,74.0,1001.3,24.7,5.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-09-11,35.6,25.8,30.1,0.0,9.1,69.0,1001.6,23.2,0.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-09-12,36.2,25.2,30.5,0.0,9.7,68.0,1004.5,23.4,0.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-09-13,36.4,25.3,30.7,0.0,7.9,64.0,1004.4,22.4,5.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-09-14,36.4,25.0,30.7,0.0,10.7,62.0,1003.3,22.0,6.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-09-15,36.8,26.2,31.3,0.0,11.3,63.0,1002.7,23.1,47.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-09-16,37.2,28.2,31.9,0.0,13.8,61.0,1002.4,23.0,61.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-09-17,37.2,27.9,32.2,0.0,10.5,59.0,1001.7,22.8,28.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-09-18,37.7,25.9,31.5,0.0,9.4,63.0,1000.9,23.1,3.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-09-19,37.7,25.6,31.4,0.0,10.1,59.0,1001.2,21.5,1.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-09-20,37.6,25.0,30.8,0.0,16.7,58.0,1001.3,20.9,0.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-09-21,37.8,24.7,30.9,0.0,12.0,55.0,1000.0,19.7,0.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-09-22,37.2,25.4,31.3,0.0,6.9,54.0,1000.3,20.3,6.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-09-23,37.0,25.6,30.9,0.0,9.3,59.0,1000.2,21.1,4.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-09-24,37.2,25.0,30.7,0.0,15.8,60.0,1002.1,21.3,7.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-09-25,36.9,24.8,30.5,0.0,12.2,54.0,1001.5,19.1,11.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-09-26,36.2,23.0,28.7,0.0,14.2,50.0,1001.6,16.0,11.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-09-27,36.5,21.8,29.3,0.0,14.6,50.0,1004.7,16.8,4.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-09-28,35.6,23.1,29.0,0.0,10.1,54.0,1006.2,17.7,5.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-09-29,35.3,23.2,28.3,0.0,11.0,55.0,1005.8,17.3,3.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-09-30,35.6,21.6,28.3,0.0,11.5,54.0,1004.7,17.0,2.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-10-01,35.6,21.6,28.5,0.0,9.3,53.0,1004.4,16.7,1.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-10-02,35.5,21.3,27.8,0.0,11.8,48.0,1004.8,14.4,0.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-10-03,35.0,22.5,27.9,0.0,12.3,45.0,1005.8,13.9,0.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-10-04,35.4,21.0,27.4,0.0,14.2,48.0,1006.9,14.3,0.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-10-05,35.3,19.7,26.8,0.0,13.7,54.0,1006.6,15.5,0.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-10-06,35.7,19.5,27.4,0.0,10.2,51.0,1006.6,15.0,0.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-10-07,36.2,20.6,27.7,0.0,13.0,48.0,1008.3,14.2,0.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-10-08,36.3,20.4,27.6,0.0,11.3,44.0,1008.9,12.9,0.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-10-09,35.8,20.9,28.0,0.0,11.5,46.0,1009.1,14.1,0.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-10-10,35.5,20.7,27.7,0.0,13.3,52.0,1008.2,15.7,0.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-10-11,35.6,19.0,26.8,0.0,14.3,51.0,1006.0,13.9,0.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-10-12,36.3,19.9,27.4,0.0,9.7,44.0,1004.2,12.3,0.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-10-13,35.6,20.4,27.7,0.0,12.5,45.0,1005.8,13.2,3.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-10-14,34.7,19.2,26.5,0.0,14.1,48.0,1007.5,12.8,0.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-10-15,34.0,19.5,25.9,0.0,13.2,43.0,1008.0,10.6,0.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-10-16,34.2,17.6,25.7,0.0,11.4,42.0,1007.3,10.3,0.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-10-17,34.4,17.3,25.6,0.0,11.5,40.0,1008.2,9.2,0.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-10-18,33.8,17.4,25.7,0.0,13.3,39.0,1008.4,8.9,0.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-10-19,33.6,17.4,24.9,0.0,11.2,40.0,1008.0,8.8,0.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-10-20,33.7,16.5,24.8,0.0,11.5,35.0,1007.3,6.7,0.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-10-21,33.3,17.7,24.9,0.0,11.1,39.0,1008.8,8.1,1.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-10-22,31.5,16.9,24.1,0.0,12.9,44.0,1008.1,9.6,0.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-10-23,31.8,16.1,23.9,0.0,9.2,47.0,1007.6,10.7,0.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-10-24,32.4,17.1,24.2,0.0,9.7,48.0,1008.1,10.8,1.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-10-25,32.8,16.8,24.3,0.0,15.2,40.0,1010.5,7.5,23.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-10-26,31.1,17.3,23.2,0.0,12.3,43.0,1013.1,8.4,1.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-10-27,30.4,14.6,22.0,0.0,9.2,43.0,1012.0,7.3,0.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-10-28,30.9,13.8,22.0,0.0,9.5,47.0,1012.4,8.0,0.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-10-29,31.3,14.8,22.5,0.0,9.3,45.0,1013.6,8.1,0.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-10-30,30.2,14.2,22.2,0.0,17.9,51.0,1014.1,10.0,0.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-10-31,30.4,12.5,20.8,0.0,15.1,45.0,1013.8,6.3,0.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-11-01,30.0,13.5,21.1,0.0,10.4,42.0,1013.5,5.4,0.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-11-02,29.9,14.1,22.2,0.0,10.8,31.0,1014.0,2.4,0.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-11-03,30.1,13.7,21.2,0.0,10.3,42.0,1013.5,6.7,0.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-11-04,30.5,13.8,21.5,0.0,9.4,49.0,1012.4,8.6,0.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-11-05,30.3,13.0,21.1,0.0,8.8,47.0,1013.7,7.3,0.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-11-06,30.1,13.5,20.9,0.0,12.5,51.0,1016.9,8.6,0.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-11-07,29.5,12.8,20.6,0.0,12.9,50.0,1017.5,8.5,0.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-11-08,29.6,12.2,20.3,0.0,9.5,48.0,1017.8,7.3,0.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-11-09,29.3,12.4,20.4,0.0,9.9,55.0,1016.8,9.6,13.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-11-10,28.7,13.1,20.3,0.0,10.5,57.0,1015.9,10.3,38.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-11-11,28.4,12.4,20.0,0.0,8.6,60.0,1017.7,10.6,22.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-11-12,28.1,12.6,19.6,0.0,9.4,59.0,1019.1,9.7,39.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-11-13,27.4,11.9,19.5,0.0,10.0,61.0,1017.4,10.6,9.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-11-14,25.8,13.3,18.8,0.0,11.6,68.0,1014.8,11.9,60.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-11-15,20.3,14.5,16.7,5.5,17.7,76.0,1014.4,12.4,52.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-11-16,20.7,13.1,16.3,1.2,14.3,81.0,1018.2,12.7,51.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-11-17,22.9,11.2,16.1,0.0,10.8,66.0,1016.1,8.9,0.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-11-18,22.1,8.7,14.9,0.0,9.7,62.0,1013.9,6.6,1.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-11-19,22.4,8.4,15.6,0.0,9.0,56.0,1014.5,6.1,3.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-11-20,23.0,9.7,15.5,0.0,16.9,57.0,1016.7,5.9,0.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-11-21,22.1,8.1,14.4,0.0,12.2,52.0,1016.6,3.5,4.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-11-22,20.4,7.4,14.0,0.0,10.6,56.0,1016.7,4.4,53.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-11-23,20.6,11.5,15.4,0.0,9.4,60.0,1017.3,7.2,85.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-11-24,21.2,13.9,17.2,0.0,17.7,59.0,1017.0,8.8,95.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-11-25,19.4,12.3,15.3,3.1,13.4,74.0,1017.7,10.5,70.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-11-26,21.2,10.5,15.2,0.0,11.4,70.0,1021.3,9.2,10.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-11-27,22.9,10.0,15.5,0.0,13.3,64.0,1022.4,8.1,0.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-11-28,22.7,7.8,14.7,0.0,11.5,59.0,1019.9,6.1,21.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-11-29,22.4,8.9,14.9,0.0,9.0,66.0,1017.8,8.0,57.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-11-30,23.5,9.1,15.6,0.0,10.1,70.0,1017.4,9.4,17.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-12-01,24.3,11.7,17.1,0.0,7.7,66.0,1017.4,10.2,0.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-12-02,25.0,11.2,17.0,0.0,9.3,71.0,1015.4,11.0,0.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-12-03,24.8,10.5,17.4,0.0,7.6,71.0,1013.6,11.3,0.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-12-04,25.1,11.5,17.3,0.0,9.7,74.0,1012.3,11.8,0.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-12-05,25.1,13.2,18.1,0.0,12.1,71.0,1012.9,12.2,42.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-12-06,25.0,12.9,18.0,0.0,8.7,75.0,1016.0,13.0,6.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-12-07,24.7,11.6,17.4,0.0,10.0,71.0,1017.3,11.4,25.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-12-08,23.5,11.6,16.3,0.0,12.2,68.0,1017.6,9.7,18.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-12-09,20.0,12.7,15.6,1.3,12.7,76.0,1016.7,11.1,71.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-12-10,22.9,11.4,16.1,0.0,10.6,74.0,1016.1,10.8,1.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-12-11,19.8,9.8,14.5,2.7,20.0,72.0,1015.4,9.2,56.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-12-12,18.6,9.8,13.4,5.0,9.7,78.0,1016.4,9.3,14.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-12-13,18.1,7.6,12.0,0.0,8.9,82.0,1016.7,8.7,8.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-12-14,18.1,7.1,11.4,0.0,10.1,78.0,1017.4,7.2,0.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-12-15,17.3,5.4,10.5,0.0,9.8,79.0,1019.9,6.4,1.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-12-16,16.5,4.4,9.5,0.0,9.6,80.0,1022.3,5.6,7.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-12-17,16.8,3.1,9.2,0.0,11.0,69.0,1021.1,2.8,0.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-12-18,17.2,2.9,9.3,0.0,11.5,67.0,1019.2,2.8,0.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-12-19,18.2,2.5,9.9,0.0,10.8,67.0,1019.7,3.4,11.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-12-20,19.6,6.1,11.8,0.0,10.9,68.0,1020.0,5.4,60.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-12-21,19.7,5.7,13.0,0.0,10.3,72.0,1017.5,7.5,28.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-12-22,19.6,5.1,12.6,0.0,9.8,74.0,1016.3,7.6,0.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-12-23,19.7,6.1,13.0,0.0,6.6,74.0,1015.5,7.9,0.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-12-24,19.2,4.5,12.0,0.0,7.4,78.0,1015.9,7.9,35.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-12-25,19.0,4.6,11.6,0.0,9.2,80.0,1017.4,7.9,24.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-12-26,18.1,4.7,10.5,0.0,7.9,85.0,1016.2,7.8,31.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-12-27,14.2,6.4,9.4,6.2,15.2,91.0,1012.8,8.0,50.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-12-28,14.9,5.6,9.7,0.0,14.5,74.0,1017.5,4.7,16.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-12-29,15.2,2.8,8.6,0.0,11.4,78.0,1019.1,4.6,0.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-12-30,16.0,2.7,8.6,0.0,9.5,77.0,1019.8,4.3,0.0,Lahore,Punjab,31.5497,74.3436,217.0
2020-12-31,15.6,2.9,8.2,0.0,11.1,83.0,1019.1,5.1,74.0,Lahore,Punjab,31.5497,74.3436,217.0
2021-01-01,16.3,5.0,9.3,0.0,9.5,80.0,1017.7,5.6,34.0,Lahore,Punjab,31.5497,74.3436,217.0
2021-01-02,16.2,3.8,9.8,2.6,11.7,86.0,1017.7,7.3,71.0,Lahore,Punjab,31.5497,74.3436,217.0
2021-01-03,18.1,10.2,13.8,2.4,15.3,87.0,1014.8,11.6,65.0,Lahore,Punjab,31.5497,74.3436,217.0
2021-01-04,19.7,12.4,15.4,11.2,15.5,88.0,1016.3,13.4,71.0,Lahore,Punjab,31.5497,74.3436,217.0
2021-01-05,16.4,13.8,15.0,23.1,20.5,93.0,1015.4,13.8,93.0,Lahore,Punjab,31.5497,74.3436,217.0
2021-01-06,18.2,10.8,14.1,0.3,20.4,90.0,1016.3,12.4,53.0,Lahore,Punjab,31.5497,74.3436,217.0
2021-01-07,17.7,9.3,12.2,0.0,8.9,91.0,1015.6,10.6,46.0,Lahore,Punjab,31.5497,74.3436,217.0
2021-01-08,17.6,9.2,12.3,0.0,8.8,87.0,1015.0,10.1,51.0,Lahore,Punjab,31.5497,74.3436,217.0
2021-01-09,17.6,6.7,10.9,0.0,9.9,86.0,1017.2,8.4,20.0,Lahore,Punjab,31.5497,74.3436,217.0
2021-01-10,16.8,5.5,9.7,0.0,9.7,89.0,1016.9,7.7,34.0,Lahore,Punjab,31.5497,74.3436,217.0
2021-01-11,17.7,4.9,10.2,0.0,7.0,88.0,1016.8,8.1,40.0,Lahore,Punjab,31.5497,74.3436,217.0
2021-01-12,15.2,5.3,9.3,0.0,7.6,91.0,1017.2,7.9,56.0,Lahore,Punjab,31.5497,74.3436,217.0
2021-01-13,15.0,3.3,8.3,0.0,6.5,90.0,1016.1,6.6,54.0,Lahore,Punjab,31.5497,74.3436,217.0
2021-01-14,14.3,4.0,8.5,0.0,9.2,91.0,1016.7,6.9,96.0,Lahore,Punjab,31.5497,74.3436,217.0
2021-01-15,14.2,6.3,9.5,0.0,5.4,91.0,1015.6,8.0,64.0,Lahore,Punjab,31.5497,74.3436,217.0
2021-01-16,12.3,5.6,8.3,0.0,6.2,95.0,1014.6,7.6,80.0,Lahore,Punjab,31.5497,74.3436,217.0
2021-01-17,13.2,4.8,8.4,0.0,11.9,90.0,1015.7,6.8,62.0,Lahore,Punjab,31.5497,74.3436,217.0
2021-01-18,18.0,6.2,11.1,0.0,11.2,89.0,1017.6,9.2,4.0,Lahore,Punjab,31.5497,74.3436,217.0
2021-01-19,19.1,6.5,12.0,0.0,9.2,85.0,1015.0,9.2,0.0,Lahore,Punjab,31.5497,74.3436,217.0
2021-01-20,19.3,6.8,12.4,0.0,10.7,83.0,1014.7,9.3,0.0,Lahore,Punjab,31.5497,74.3436,217.0
2021-01-21,19.0,6.6,11.4,0.0,11.4,79.0,1013.2,7.6,15.0,Lahore,Punjab,31.5497,74.3436,217.0
2021-01-22,18.8,6.2,12.0,0.0,17.2,82.0,1013.2,8.6,71.0,Lahore,Punjab,31.5497,74.3436,217.0
2021-01-23,16.2,7.6,12.0,0.8,17.0,83.0,1011.8,9.0,56.0,Lahore,Punjab,31.5497,74.3436,217.0
2021-01-24,17.7,6.6,11.2,0.0,10.9,82.0,1017.0,7.9,37.0,Lahore,Punjab,31.5497,74.3436,217.0
2021-01-25,18.7,5.1,11.5,0.0,10.4,69.0,1018.1,5.5,1.0,Lahore,Punjab,31.5497,74.3436,217.0
